Datum,Stunde,Zaehlstelle,Anzahl,Wochentag,Monat,Ist_Wochenende
2024-07-31,11,Jannowitzbruecke_Nord,210,Mittwoch,7,Nein
2024-07-31,12,Jannowitzbruecke_Nord,231,Mittwoch,7,Nein
2024-07-31,13,Jannowitzbruecke_Nord,243,Mittwoch,7,Nein
2024-07-31,14,Jannowitzbruecke_Nord,236,Mittwoch,7,Nein
2024-07-31,15,Jannowitzbruecke_Nord,311,Mittwoch,7,Nein
2024-07-31,16,Jannowitzbruecke_Nord,382,Mittwoch,7,Nein
2024-07-31,17,Jannowitzbruecke_Nord,536,Mittwoch,7,Nein
2024-07-31,18,Jannowitzbruecke_Nord,598,Mittwoch,7,Nein
2024-07-31,19,Jannowitzbruecke_Nord,367,Mittwoch,7,Nein
2024-07-31,20,Jannowitzbruecke_Nord,234,Mittwoch,7,Nein
2024-07-31,21,Jannowitzbruecke_Nord,177,Mittwoch,7,Nein
2024-07-31,22,Jannowitzbruecke_Nord,196,Mittwoch,7,Nein
2024-07-31,23,Jannowitzbruecke_Nord,141,Mittwoch,7,Nein
2024-08-01,0,Jannowitzbruecke_Nord,82,Donnerstag,8,Nein
2024-08-01,1,Jannowitzbruecke_Nord,31,Donnerstag,8,Nein
2024-08-01,2,Jannowitzbruecke_Nord,31,Donnerstag,8,Nein
2024-08-01,3,Jannowitzbruecke_Nord,16,Donnerstag,8,Nein
2024-08-01,4,Jannowitzbruecke_Nord,6,Donnerstag,8,Nein
2024-08-01,5,Jannowitzbruecke_Nord,25,Donnerstag,8,Nein
2024-08-01,6,Jannowitzbruecke_Nord,50,Donnerstag,8,Nein
2024-08-01,7,Jannowitzbruecke_Nord,130,Donnerstag,8,Nein
2024-08-01,8,Jannowitzbruecke_Nord,325,Donnerstag,8,Nein
2024-08-01,9,Jannowitzbruecke_Nord,329,Donnerstag,8,Nein
2024-08-01,10,Jannowitzbruecke_Nord,215,Donnerstag,8,Nein
2024-08-01,11,Jannowitzbruecke_Nord,168,Donnerstag,8,Nein
2024-08-01,12,Jannowitzbruecke_Nord,210,Donnerstag,8,Nein
2024-08-01,13,Jannowitzbruecke_Nord,224,Donnerstag,8,Nein
2024-08-01,14,Jannowitzbruecke_Nord,284,Donnerstag,8,Nein
2024-08-01,15,Jannowitzbruecke_Nord,331,Donnerstag,8,Nein
2024-08-01,16,Jannowitzbruecke_Nord,377,Donnerstag,8,Nein
2024-08-01,17,Jannowitzbruecke_Nord,514,Donnerstag,8,Nein
2024-08-01,18,Jannowitzbruecke_Nord,524,Donnerstag,8,Nein
2024-08-01,19,Jannowitzbruecke_Nord,349,Donnerstag,8,Nein
2024-08-01,20,Jannowitzbruecke_Nord,257,Donnerstag,8,Nein
2024-08-01,21,Jannowitzbruecke_Nord,214,Donnerstag,8,Nein
2024-08-01,22,Jannowitzbruecke_Nord,187,Donnerstag,8,Nein
2024-08-01,23,Jannowitzbruecke_Nord,172,Donnerstag,8,Nein
2024-08-02,0,Jannowitzbruecke_Nord,76,Freitag,8,Nein
2024-08-02,1,Jannowitzbruecke_Nord,42,Freitag,8,Nein
2024-08-02,2,Jannowitzbruecke_Nord,21,Freitag,8,Nein
2024-08-02,3,Jannowitzbruecke_Nord,21,Freitag,8,Nein
2024-08-02,4,Jannowitzbruecke_Nord,14,Freitag,8,Nein
2024-08-02,5,Jannowitzbruecke_Nord,19,Freitag,8,Nein
2024-08-02,6,Jannowitzbruecke_Nord,45,Freitag,8,Nein
2024-08-02,7,Jannowitzbruecke_Nord,104,Freitag,8,Nein
2024-08-02,8,Jannowitzbruecke_Nord,194,Freitag,8,Nein
2024-08-02,9,Jannowitzbruecke_Nord,213,Freitag,8,Nein
2024-08-02,10,Jannowitzbruecke_Nord,151,Freitag,8,Nein
2024-08-02,11,Jannowitzbruecke_Nord,144,Freitag,8,Nein
2024-08-02,12,Jannowitzbruecke_Nord,196,Freitag,8,Nein
2024-08-02,13,Jannowitzbruecke_Nord,210,Freitag,8,Nein
2024-08-02,14,Jannowitzbruecke_Nord,233,Freitag,8,Nein
2024-08-02,15,Jannowitzbruecke_Nord,303,Freitag,8,Nein
2024-08-02,16,Jannowitzbruecke_Nord,267,Freitag,8,Nein
2024-08-02,17,Jannowitzbruecke_Nord,369,Freitag,8,Nein
2024-08-02,18,Jannowitzbruecke_Nord,343,Freitag,8,Nein
2024-08-02,19,Jannowitzbruecke_Nord,246,Freitag,8,Nein
2024-08-02,20,Jannowitzbruecke_Nord,191,Freitag,8,Nein
2024-08-02,21,Jannowitzbruecke_Nord,150,Freitag,8,Nein
2024-08-02,22,Jannowitzbruecke_Nord,145,Freitag,8,Nein
2024-08-02,23,Jannowitzbruecke_Nord,130,Freitag,8,Nein
2024-08-03,0,Jannowitzbruecke_Nord,91,Samstag,8,Ja
2024-08-03,1,Jannowitzbruecke_Nord,54,Samstag,8,Ja
2024-08-03,2,Jannowitzbruecke_Nord,47,Samstag,8,Ja
2024-08-03,3,Jannowitzbruecke_Nord,14,Samstag,8,Ja
2024-08-03,4,Jannowitzbruecke_Nord,31,Samstag,8,Ja
2024-08-03,5,Jannowitzbruecke_Nord,18,Samstag,8,Ja
2024-08-03,6,Jannowitzbruecke_Nord,11,Samstag,8,Ja
2024-08-03,7,Jannowitzbruecke_Nord,27,Samstag,8,Ja
2024-08-03,8,Jannowitzbruecke_Nord,46,Samstag,8,Ja
2024-08-03,9,Jannowitzbruecke_Nord,90,Samstag,8,Ja
2024-08-03,10,Jannowitzbruecke_Nord,135,Samstag,8,Ja
2024-08-03,11,Jannowitzbruecke_Nord,173,Samstag,8,Ja
2024-08-03,12,Jannowitzbruecke_Nord,161,Samstag,8,Ja
2024-08-03,13,Jannowitzbruecke_Nord,205,Samstag,8,Ja
2024-08-03,14,Jannowitzbruecke_Nord,242,Samstag,8,Ja
2024-08-03,15,Jannowitzbruecke_Nord,248,Samstag,8,Ja
2024-08-03,16,Jannowitzbruecke_Nord,203,Samstag,8,Ja
2024-08-03,17,Jannowitzbruecke_Nord,235,Samstag,8,Ja
2024-08-03,18,Jannowitzbruecke_Nord,190,Samstag,8,Ja
2024-08-03,19,Jannowitzbruecke_Nord,167,Samstag,8,Ja
2024-08-03,20,Jannowitzbruecke_Nord,155,Samstag,8,Ja
2024-08-03,21,Jannowitzbruecke_Nord,135,Samstag,8,Ja
2024-08-03,22,Jannowitzbruecke_Nord,131,Samstag,8,Ja
2024-08-03,23,Jannowitzbruecke_Nord,116,Samstag,8,Ja
2024-08-04,0,Jannowitzbruecke_Nord,112,Sonntag,8,Ja
2024-08-04,1,Jannowitzbruecke_Nord,49,Sonntag,8,Ja
2024-08-04,2,Jannowitzbruecke_Nord,45,Sonntag,8,Ja
2024-08-04,3,Jannowitzbruecke_Nord,4,Sonntag,8,Ja
2024-08-04,4,Jannowitzbruecke_Nord,19,Sonntag,8,Ja
2024-08-04,5,Jannowitzbruecke_Nord,13,Sonntag,8,Ja
2024-08-04,6,Jannowitzbruecke_Nord,15,Sonntag,8,Ja
2024-08-04,7,Jannowitzbruecke_Nord,13,Sonntag,8,Ja
2024-08-04,8,Jannowitzbruecke_Nord,15,Sonntag,8,Ja
2024-08-04,9,Jannowitzbruecke_Nord,44,Sonntag,8,Ja
2024-08-04,10,Jannowitzbruecke_Nord,35,Sonntag,8,Ja
2024-08-04,11,Jannowitzbruecke_Nord,58,Sonntag,8,Ja
2024-08-04,12,Jannowitzbruecke_Nord,70,Sonntag,8,Ja
2024-08-04,13,Jannowitzbruecke_Nord,105,Sonntag,8,Ja
2024-08-04,14,Jannowitzbruecke_Nord,122,Sonntag,8,Ja
2024-08-04,15,Jannowitzbruecke_Nord,110,Sonntag,8,Ja
2024-08-04,16,Jannowitzbruecke_Nord,124,Sonntag,8,Ja
2024-08-04,17,Jannowitzbruecke_Nord,137,Sonntag,8,Ja
2024-08-04,18,Jannowitzbruecke_Nord,138,Sonntag,8,Ja
2024-08-04,19,Jannowitzbruecke_Nord,137,Sonntag,8,Ja
2024-08-04,20,Jannowitzbruecke_Nord,135,Sonntag,8,Ja
2024-08-04,21,Jannowitzbruecke_Nord,76,Sonntag,8,Ja
2024-08-04,22,Jannowitzbruecke_Nord,90,Sonntag,8,Ja
2024-08-04,23,Jannowitzbruecke_Nord,45,Sonntag,8,Ja
2024-08-05,0,Jannowitzbruecke_Nord,25,Montag,8,Nein
2024-08-05,1,Jannowitzbruecke_Nord,11,Montag,8,Nein
2024-08-05,2,Jannowitzbruecke_Nord,8,Montag,8,Nein
2024-08-05,3,Jannowitzbruecke_Nord,5,Montag,8,Nein
2024-08-05,4,Jannowitzbruecke_Nord,12,Montag,8,Nein
2024-08-05,5,Jannowitzbruecke_Nord,18,Montag,8,Nein
2024-08-05,6,Jannowitzbruecke_Nord,51,Montag,8,Nein
2024-08-05,7,Jannowitzbruecke_Nord,85,Montag,8,Nein
2024-08-05,8,Jannowitzbruecke_Nord,302,Montag,8,Nein
2024-08-05,9,Jannowitzbruecke_Nord,265,Montag,8,Nein
2024-08-05,10,Jannowitzbruecke_Nord,190,Montag,8,Nein
2024-08-05,11,Jannowitzbruecke_Nord,165,Montag,8,Nein
2024-08-05,12,Jannowitzbruecke_Nord,169,Montag,8,Nein
2024-08-05,13,Jannowitzbruecke_Nord,226,Montag,8,Nein
2024-08-05,14,Jannowitzbruecke_Nord,260,Montag,8,Nein
2024-08-05,15,Jannowitzbruecke_Nord,297,Montag,8,Nein
2024-08-05,16,Jannowitzbruecke_Nord,395,Montag,8,Nein
2024-08-05,17,Jannowitzbruecke_Nord,519,Montag,8,Nein
2024-08-05,18,Jannowitzbruecke_Nord,528,Montag,8,Nein
2024-08-05,19,Jannowitzbruecke_Nord,317,Montag,8,Nein
2024-08-05,20,Jannowitzbruecke_Nord,225,Montag,8,Nein
2024-08-05,21,Jannowitzbruecke_Nord,163,Montag,8,Nein
2024-08-05,22,Jannowitzbruecke_Nord,172,Montag,8,Nein
2024-08-05,23,Jannowitzbruecke_Nord,96,Montag,8,Nein
2024-08-06,0,Jannowitzbruecke_Nord,38,Dienstag,8,Nein
2024-08-06,1,Jannowitzbruecke_Nord,17,Dienstag,8,Nein
2024-08-06,2,Jannowitzbruecke_Nord,9,Dienstag,8,Nein
2024-08-06,3,Jannowitzbruecke_Nord,6,Dienstag,8,Nein
2024-08-06,4,Jannowitzbruecke_Nord,7,Dienstag,8,Nein
2024-08-06,5,Jannowitzbruecke_Nord,19,Dienstag,8,Nein
2024-08-06,6,Jannowitzbruecke_Nord,48,Dienstag,8,Nein
2024-08-06,7,Jannowitzbruecke_Nord,119,Dienstag,8,Nein
2024-08-06,8,Jannowitzbruecke_Nord,349,Dienstag,8,Nein
2024-08-06,9,Jannowitzbruecke_Nord,348,Dienstag,8,Nein
2024-08-06,10,Jannowitzbruecke_Nord,221,Dienstag,8,Nein
2024-08-06,11,Jannowitzbruecke_Nord,191,Dienstag,8,Nein
2024-08-06,12,Jannowitzbruecke_Nord,218,Dienstag,8,Nein
2024-08-06,13,Jannowitzbruecke_Nord,245,Dienstag,8,Nein
2024-08-06,14,Jannowitzbruecke_Nord,256,Dienstag,8,Nein
2024-08-06,15,Jannowitzbruecke_Nord,293,Dienstag,8,Nein
2024-08-06,16,Jannowitzbruecke_Nord,415,Dienstag,8,Nein
2024-08-06,17,Jannowitzbruecke_Nord,554,Dienstag,8,Nein
2024-08-06,18,Jannowitzbruecke_Nord,619,Dienstag,8,Nein
2024-08-06,19,Jannowitzbruecke_Nord,411,Dienstag,8,Nein
2024-08-06,20,Jannowitzbruecke_Nord,261,Dienstag,8,Nein
2024-08-06,21,Jannowitzbruecke_Nord,217,Dienstag,8,Nein
2024-08-06,22,Jannowitzbruecke_Nord,201,Dienstag,8,Nein
2024-08-06,23,Jannowitzbruecke_Nord,115,Dienstag,8,Nein
2024-08-07,0,Jannowitzbruecke_Nord,65,Mittwoch,8,Nein
2024-08-07,1,Jannowitzbruecke_Nord,33,Mittwoch,8,Nein
2024-08-07,2,Jannowitzbruecke_Nord,12,Mittwoch,8,Nein
2024-08-07,3,Jannowitzbruecke_Nord,14,Mittwoch,8,Nein
2024-08-07,4,Jannowitzbruecke_Nord,10,Mittwoch,8,Nein
2024-08-07,5,Jannowitzbruecke_Nord,21,Mittwoch,8,Nein
2024-08-07,6,Jannowitzbruecke_Nord,59,Mittwoch,8,Nein
2024-08-07,7,Jannowitzbruecke_Nord,133,Mittwoch,8,Nein
2024-08-07,8,Jannowitzbruecke_Nord,336,Mittwoch,8,Nein
2024-08-07,9,Jannowitzbruecke_Nord,365,Mittwoch,8,Nein
2024-08-07,10,Jannowitzbruecke_Nord,207,Mittwoch,8,Nein
2024-08-07,11,Jannowitzbruecke_Nord,176,Mittwoch,8,Nein
2024-08-07,12,Jannowitzbruecke_Nord,212,Mittwoch,8,Nein
2024-08-07,13,Jannowitzbruecke_Nord,222,Mittwoch,8,Nein
2024-08-07,14,Jannowitzbruecke_Nord,262,Mittwoch,8,Nein
2024-08-07,15,Jannowitzbruecke_Nord,313,Mittwoch,8,Nein
2024-08-07,16,Jannowitzbruecke_Nord,405,Mittwoch,8,Nein
2024-08-07,17,Jannowitzbruecke_Nord,518,Mittwoch,8,Nein
2024-08-07,18,Jannowitzbruecke_Nord,609,Mittwoch,8,Nein
2024-08-07,19,Jannowitzbruecke_Nord,403,Mittwoch,8,Nein
2024-08-07,20,Jannowitzbruecke_Nord,286,Mittwoch,8,Nein
2024-08-07,21,Jannowitzbruecke_Nord,246,Mittwoch,8,Nein
2024-08-07,22,Jannowitzbruecke_Nord,131,Mittwoch,8,Nein
2024-08-07,23,Jannowitzbruecke_Nord,100,Mittwoch,8,Nein
2024-08-08,0,Jannowitzbruecke_Nord,51,Donnerstag,8,Nein
2024-08-08,1,Jannowitzbruecke_Nord,23,Donnerstag,8,Nein
2024-08-08,2,Jannowitzbruecke_Nord,25,Donnerstag,8,Nein
2024-08-08,3,Jannowitzbruecke_Nord,6,Donnerstag,8,Nein
2024-08-08,4,Jannowitzbruecke_Nord,15,Donnerstag,8,Nein
2024-08-08,5,Jannowitzbruecke_Nord,20,Donnerstag,8,Nein
2024-08-08,6,Jannowitzbruecke_Nord,42,Donnerstag,8,Nein
2024-08-08,7,Jannowitzbruecke_Nord,120,Donnerstag,8,Nein
2024-08-08,8,Jannowitzbruecke_Nord,324,Donnerstag,8,Nein
2024-08-08,9,Jannowitzbruecke_Nord,306,Donnerstag,8,Nein
2024-08-08,10,Jannowitzbruecke_Nord,191,Donnerstag,8,Nein
2024-08-08,11,Jannowitzbruecke_Nord,183,Donnerstag,8,Nein
2024-08-08,12,Jannowitzbruecke_Nord,210,Donnerstag,8,Nein
2024-08-08,13,Jannowitzbruecke_Nord,238,Donnerstag,8,Nein
2024-08-08,14,Jannowitzbruecke_Nord,260,Donnerstag,8,Nein
2024-08-08,15,Jannowitzbruecke_Nord,332,Donnerstag,8,Nein
2024-08-08,16,Jannowitzbruecke_Nord,411,Donnerstag,8,Nein
2024-08-08,17,Jannowitzbruecke_Nord,500,Donnerstag,8,Nein
2024-08-08,18,Jannowitzbruecke_Nord,540,Donnerstag,8,Nein
2024-08-08,19,Jannowitzbruecke_Nord,334,Donnerstag,8,Nein
2024-08-08,20,Jannowitzbruecke_Nord,265,Donnerstag,8,Nein
2024-08-08,21,Jannowitzbruecke_Nord,207,Donnerstag,8,Nein
2024-08-08,22,Jannowitzbruecke_Nord,188,Donnerstag,8,Nein
2024-08-08,23,Jannowitzbruecke_Nord,117,Donnerstag,8,Nein
2024-08-09,0,Jannowitzbruecke_Nord,70,Freitag,8,Nein
2024-08-09,1,Jannowitzbruecke_Nord,30,Freitag,8,Nein
2024-08-09,2,Jannowitzbruecke_Nord,14,Freitag,8,Nein
2024-08-09,3,Jannowitzbruecke_Nord,16,Freitag,8,Nein
2024-08-09,4,Jannowitzbruecke_Nord,15,Freitag,8,Nein
2024-08-09,5,Jannowitzbruecke_Nord,20,Freitag,8,Nein
2024-08-09,6,Jannowitzbruecke_Nord,39,Freitag,8,Nein
2024-08-09,7,Jannowitzbruecke_Nord,87,Freitag,8,Nein
2024-08-09,8,Jannowitzbruecke_Nord,199,Freitag,8,Nein
2024-08-09,9,Jannowitzbruecke_Nord,225,Freitag,8,Nein
2024-08-09,10,Jannowitzbruecke_Nord,162,Freitag,8,Nein
2024-08-09,11,Jannowitzbruecke_Nord,196,Freitag,8,Nein
2024-08-09,12,Jannowitzbruecke_Nord,203,Freitag,8,Nein
2024-08-09,13,Jannowitzbruecke_Nord,228,Freitag,8,Nein
2024-08-09,14,Jannowitzbruecke_Nord,293,Freitag,8,Nein
2024-08-09,15,Jannowitzbruecke_Nord,279,Freitag,8,Nein
2024-08-09,16,Jannowitzbruecke_Nord,317,Freitag,8,Nein
2024-08-09,17,Jannowitzbruecke_Nord,222,Freitag,8,Nein
2024-08-09,18,Jannowitzbruecke_Nord,302,Freitag,8,Nein
2024-08-09,19,Jannowitzbruecke_Nord,187,Freitag,8,Nein
2024-08-09,20,Jannowitzbruecke_Nord,87,Freitag,8,Nein
2024-08-09,21,Jannowitzbruecke_Nord,110,Freitag,8,Nein
2024-08-09,22,Jannowitzbruecke_Nord,83,Freitag,8,Nein
2024-08-09,23,Jannowitzbruecke_Nord,95,Freitag,8,Nein
2024-08-10,0,Jannowitzbruecke_Nord,59,Samstag,8,Ja
2024-08-10,1,Jannowitzbruecke_Nord,39,Samstag,8,Ja
2024-08-10,2,Jannowitzbruecke_Nord,24,Samstag,8,Ja
2024-08-10,3,Jannowitzbruecke_Nord,20,Samstag,8,Ja
2024-08-10,4,Jannowitzbruecke_Nord,17,Samstag,8,Ja
2024-08-10,5,Jannowitzbruecke_Nord,14,Samstag,8,Ja
2024-08-10,6,Jannowitzbruecke_Nord,20,Samstag,8,Ja
2024-08-10,7,Jannowitzbruecke_Nord,38,Samstag,8,Ja
2024-08-10,8,Jannowitzbruecke_Nord,47,Samstag,8,Ja
2024-08-10,9,Jannowitzbruecke_Nord,82,Samstag,8,Ja
2024-08-10,10,Jannowitzbruecke_Nord,150,Samstag,8,Ja
2024-08-10,11,Jannowitzbruecke_Nord,166,Samstag,8,Ja
2024-08-10,12,Jannowitzbruecke_Nord,191,Samstag,8,Ja
2024-08-10,13,Jannowitzbruecke_Nord,217,Samstag,8,Ja
2024-08-10,14,Jannowitzbruecke_Nord,227,Samstag,8,Ja
2024-08-10,15,Jannowitzbruecke_Nord,267,Samstag,8,Ja
2024-08-10,16,Jannowitzbruecke_Nord,227,Samstag,8,Ja
2024-08-10,17,Jannowitzbruecke_Nord,209,Samstag,8,Ja
2024-08-10,18,Jannowitzbruecke_Nord,242,Samstag,8,Ja
2024-08-10,19,Jannowitzbruecke_Nord,212,Samstag,8,Ja
2024-08-10,20,Jannowitzbruecke_Nord,180,Samstag,8,Ja
2024-08-10,21,Jannowitzbruecke_Nord,134,Samstag,8,Ja
2024-08-10,22,Jannowitzbruecke_Nord,135,Samstag,8,Ja
2024-08-10,23,Jannowitzbruecke_Nord,122,Samstag,8,Ja
2024-08-11,0,Jannowitzbruecke_Nord,89,Sonntag,8,Ja
2024-08-11,1,Jannowitzbruecke_Nord,50,Sonntag,8,Ja
2024-08-11,2,Jannowitzbruecke_Nord,54,Sonntag,8,Ja
2024-08-11,3,Jannowitzbruecke_Nord,29,Sonntag,8,Ja
2024-08-11,4,Jannowitzbruecke_Nord,33,Sonntag,8,Ja
2024-08-11,5,Jannowitzbruecke_Nord,21,Sonntag,8,Ja
2024-08-11,6,Jannowitzbruecke_Nord,21,Sonntag,8,Ja
2024-08-11,7,Jannowitzbruecke_Nord,18,Sonntag,8,Ja
2024-08-11,8,Jannowitzbruecke_Nord,31,Sonntag,8,Ja
2024-08-11,9,Jannowitzbruecke_Nord,78,Sonntag,8,Ja
2024-08-11,10,Jannowitzbruecke_Nord,94,Sonntag,8,Ja
2024-08-11,11,Jannowitzbruecke_Nord,115,Sonntag,8,Ja
2024-08-11,12,Jannowitzbruecke_Nord,172,Sonntag,8,Ja
2024-08-11,13,Jannowitzbruecke_Nord,176,Sonntag,8,Ja
2024-08-11,14,Jannowitzbruecke_Nord,170,Sonntag,8,Ja
2024-08-11,15,Jannowitzbruecke_Nord,171,Sonntag,8,Ja
2024-08-11,16,Jannowitzbruecke_Nord,180,Sonntag,8,Ja
2024-08-11,17,Jannowitzbruecke_Nord,212,Sonntag,8,Ja
2024-08-11,18,Jannowitzbruecke_Nord,216,Sonntag,8,Ja
2024-08-11,19,Jannowitzbruecke_Nord,189,Sonntag,8,Ja
2024-08-11,20,Jannowitzbruecke_Nord,141,Sonntag,8,Ja
2024-08-11,21,Jannowitzbruecke_Nord,139,Sonntag,8,Ja
2024-08-11,22,Jannowitzbruecke_Nord,95,Sonntag,8,Ja
2024-08-11,23,Jannowitzbruecke_Nord,66,Sonntag,8,Ja
2024-08-12,0,Jannowitzbruecke_Nord,34,Montag,8,Nein
2024-08-12,1,Jannowitzbruecke_Nord,16,Montag,8,Nein
2024-08-12,2,Jannowitzbruecke_Nord,11,Montag,8,Nein
2024-08-12,3,Jannowitzbruecke_Nord,4,Montag,8,Nein
2024-08-12,4,Jannowitzbruecke_Nord,13,Montag,8,Nein
2024-08-12,5,Jannowitzbruecke_Nord,19,Montag,8,Nein
2024-08-12,6,Jannowitzbruecke_Nord,51,Montag,8,Nein
2024-08-12,7,Jannowitzbruecke_Nord,118,Montag,8,Nein
2024-08-12,8,Jannowitzbruecke_Nord,305,Montag,8,Nein
2024-08-12,9,Jannowitzbruecke_Nord,274,Montag,8,Nein
2024-08-12,10,Jannowitzbruecke_Nord,193,Montag,8,Nein
2024-08-12,11,Jannowitzbruecke_Nord,176,Montag,8,Nein
2024-08-12,12,Jannowitzbruecke_Nord,210,Montag,8,Nein
2024-08-12,13,Jannowitzbruecke_Nord,205,Montag,8,Nein
2024-08-12,14,Jannowitzbruecke_Nord,252,Montag,8,Nein
2024-08-12,15,Jannowitzbruecke_Nord,300,Montag,8,Nein
2024-08-12,16,Jannowitzbruecke_Nord,355,Montag,8,Nein
2024-08-12,17,Jannowitzbruecke_Nord,557,Montag,8,Nein
2024-08-12,18,Jannowitzbruecke_Nord,531,Montag,8,Nein
2024-08-12,19,Jannowitzbruecke_Nord,334,Montag,8,Nein
2024-08-12,20,Jannowitzbruecke_Nord,277,Montag,8,Nein
2024-08-12,21,Jannowitzbruecke_Nord,189,Montag,8,Nein
2024-08-12,22,Jannowitzbruecke_Nord,143,Montag,8,Nein
2024-08-12,23,Jannowitzbruecke_Nord,96,Montag,8,Nein
2024-08-13,0,Jannowitzbruecke_Nord,49,Dienstag,8,Nein
2024-08-13,1,Jannowitzbruecke_Nord,22,Dienstag,8,Nein
2024-08-13,2,Jannowitzbruecke_Nord,13,Dienstag,8,Nein
2024-08-13,3,Jannowitzbruecke_Nord,12,Dienstag,8,Nein
2024-08-13,4,Jannowitzbruecke_Nord,15,Dienstag,8,Nein
2024-08-13,5,Jannowitzbruecke_Nord,22,Dienstag,8,Nein
2024-08-13,6,Jannowitzbruecke_Nord,53,Dienstag,8,Nein
2024-08-13,7,Jannowitzbruecke_Nord,138,Dienstag,8,Nein
2024-08-13,8,Jannowitzbruecke_Nord,370,Dienstag,8,Nein
2024-08-13,9,Jannowitzbruecke_Nord,347,Dienstag,8,Nein
2024-08-13,10,Jannowitzbruecke_Nord,201,Dienstag,8,Nein
2024-08-13,11,Jannowitzbruecke_Nord,171,Dienstag,8,Nein
2024-08-13,12,Jannowitzbruecke_Nord,223,Dienstag,8,Nein
2024-08-13,13,Jannowitzbruecke_Nord,238,Dienstag,8,Nein
2024-08-13,14,Jannowitzbruecke_Nord,259,Dienstag,8,Nein
2024-08-13,15,Jannowitzbruecke_Nord,337,Dienstag,8,Nein
2024-08-13,16,Jannowitzbruecke_Nord,406,Dienstag,8,Nein
2024-08-13,17,Jannowitzbruecke_Nord,546,Dienstag,8,Nein
2024-08-13,18,Jannowitzbruecke_Nord,583,Dienstag,8,Nein
2024-08-13,19,Jannowitzbruecke_Nord,383,Dienstag,8,Nein
2024-08-13,20,Jannowitzbruecke_Nord,296,Dienstag,8,Nein
2024-08-13,21,Jannowitzbruecke_Nord,233,Dienstag,8,Nein
2024-08-13,22,Jannowitzbruecke_Nord,172,Dienstag,8,Nein
2024-08-13,23,Jannowitzbruecke_Nord,143,Dienstag,8,Nein
2024-08-14,0,Jannowitzbruecke_Nord,57,Mittwoch,8,Nein
2024-08-14,1,Jannowitzbruecke_Nord,26,Mittwoch,8,Nein
2024-08-14,2,Jannowitzbruecke_Nord,18,Mittwoch,8,Nein
2024-08-14,3,Jannowitzbruecke_Nord,8,Mittwoch,8,Nein
2024-08-14,4,Jannowitzbruecke_Nord,14,Mittwoch,8,Nein
2024-08-14,5,Jannowitzbruecke_Nord,21,Mittwoch,8,Nein
2024-08-14,6,Jannowitzbruecke_Nord,63,Mittwoch,8,Nein
2024-08-14,7,Jannowitzbruecke_Nord,141,Mittwoch,8,Nein
2024-08-14,8,Jannowitzbruecke_Nord,365,Mittwoch,8,Nein
2024-08-14,9,Jannowitzbruecke_Nord,360,Mittwoch,8,Nein
2024-08-14,10,Jannowitzbruecke_Nord,222,Mittwoch,8,Nein
2024-08-14,11,Jannowitzbruecke_Nord,198,Mittwoch,8,Nein
2024-08-14,12,Jannowitzbruecke_Nord,215,Mittwoch,8,Nein
2024-08-14,13,Jannowitzbruecke_Nord,205,Mittwoch,8,Nein
2024-08-14,14,Jannowitzbruecke_Nord,279,Mittwoch,8,Nein
2024-08-14,15,Jannowitzbruecke_Nord,316,Mittwoch,8,Nein
2024-08-14,16,Jannowitzbruecke_Nord,421,Mittwoch,8,Nein
2024-08-14,17,Jannowitzbruecke_Nord,494,Mittwoch,8,Nein
2024-08-14,18,Jannowitzbruecke_Nord,566,Mittwoch,8,Nein
2024-08-14,19,Jannowitzbruecke_Nord,408,Mittwoch,8,Nein
2024-08-14,20,Jannowitzbruecke_Nord,250,Mittwoch,8,Nein
2024-08-14,21,Jannowitzbruecke_Nord,197,Mittwoch,8,Nein
2024-08-14,22,Jannowitzbruecke_Nord,211,Mittwoch,8,Nein
2024-08-14,23,Jannowitzbruecke_Nord,125,Mittwoch,8,Nein
2024-08-15,0,Jannowitzbruecke_Nord,50,Donnerstag,8,Nein
2024-08-15,1,Jannowitzbruecke_Nord,24,Donnerstag,8,Nein
2024-08-15,2,Jannowitzbruecke_Nord,27,Donnerstag,8,Nein
2024-08-15,3,Jannowitzbruecke_Nord,19,Donnerstag,8,Nein
2024-08-15,4,Jannowitzbruecke_Nord,15,Donnerstag,8,Nein
2024-08-15,5,Jannowitzbruecke_Nord,19,Donnerstag,8,Nein
2024-08-15,6,Jannowitzbruecke_Nord,43,Donnerstag,8,Nein
2024-08-15,7,Jannowitzbruecke_Nord,132,Donnerstag,8,Nein
2024-08-15,8,Jannowitzbruecke_Nord,346,Donnerstag,8,Nein
2024-08-15,9,Jannowitzbruecke_Nord,323,Donnerstag,8,Nein
2024-08-15,10,Jannowitzbruecke_Nord,197,Donnerstag,8,Nein
2024-08-15,11,Jannowitzbruecke_Nord,203,Donnerstag,8,Nein
2024-08-15,12,Jannowitzbruecke_Nord,213,Donnerstag,8,Nein
2024-08-15,13,Jannowitzbruecke_Nord,232,Donnerstag,8,Nein
2024-08-15,14,Jannowitzbruecke_Nord,311,Donnerstag,8,Nein
2024-08-15,15,Jannowitzbruecke_Nord,342,Donnerstag,8,Nein
2024-08-15,16,Jannowitzbruecke_Nord,413,Donnerstag,8,Nein
2024-08-15,17,Jannowitzbruecke_Nord,507,Donnerstag,8,Nein
2024-08-15,18,Jannowitzbruecke_Nord,530,Donnerstag,8,Nein
